member_id,phrase,source_type,sort_order,source_url,verification_status
mem_c3e463f320,Preventing resistance to Temozolomide,declared_area_detail,1,https://profiles.ucalgary.ca/john-gregory-cairncross,source_declared
mem_c41824b375,Neurology and mental health,declared_area_title,0,https://profiles.ucalgary.ca/tamara-pringsheim,source_declared
mem_c4a9f6ea6f,Brain and Cognition,declared_area_title,0,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c4a9f6ea6f,Neuroimaging,declared_area_title,1,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c4a9f6ea6f,Space Health,declared_area_title,2,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c6249ccf21,"Cognition in PwMS, corticosteroids use for relapses in MS",declared_area_list,0,https://profiles.ucalgary.ca/sarah-morrow,source_declared
mem_c6655391af,Genomics,declared_area_title,0,https://profiles.ucalgary.ca/nils-torben-bech-hansen,source_declared
mem_c6655391af,Molecular Mechanisms,declared_area_title,1,https://profiles.ucalgary.ca/nils-torben-bech-hansen,source_declared
mem_c6655391af,Synapsis,declared_area_title,2,https://profiles.ucalgary.ca/nils-torben-bech-hansen,source_declared
mem_c6655391af,Vision,declared_area_title,3,https://profiles.ucalgary.ca/nils-torben-bech-hansen,source_declared
mem_c6790bf1f8,Brain health and exercise,declared_area_title,0,https://profiles.ucalgary.ca/cindy-barha,source_declared
mem_c695f19acd,Machine Learning,declared_area_title,0,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Deep Learning,declared_area_title,1,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Artificial Intelligence,declared_area_title,2,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Medical Image Analysis,declared_area_title,3,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Precision Medicine,declared_area_title,4,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Digital Twin Technologies,declared_area_title,5,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c8e755d8b2,"Leukocyte trafficking, inflammation",declared_area_title,0,https://profiles.ucalgary.ca/kamala-devi-patel,source_declared
mem_c9fd274cf3,Child Development,declared_area_list,0,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Health Services and Policy Research,declared_area_list,1,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Maternal Health,declared_area_list,2,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Perinatal Mental Health,declared_area_list,3,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Pregnancy,declared_area_list,4,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Resiliency,declared_area_list,5,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Application of e-technology to mental healthcare,declared_area_list,6,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_cb50148558,Spinal Cord / Nerve Injury & Pain,declared_area_title,0,https://profiles.ucalgary.ca/farnaz-amoozegar,source_declared
mem_cc41b0bf3b,Prion and prion-like diseases,declared_area_title,0,https://profiles.ucalgary.ca/sabine-gilch,source_declared
mem_ccd6df0b53,NSERC-funded Activities,declared_area_title,0,https://profiles.ucalgary.ca/gordon-campbell-teskey,source_declared
mem_ccd6df0b53,CIHR Activities,declared_area_title,1,https://profiles.ucalgary.ca/gordon-campbell-teskey,source_declared
mem_ccdb9fb0c5,"Depression, aging, MRI, EEG, network neuroscience",declared_area_title,0,https://profiles.ucalgary.ca/andrea-protzner,source_declared
mem_cce204cb8c,Vulnerable children,declared_area_list,0,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Social support,declared_area_list,1,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Parent-infant/child relationships,declared_area_list,2,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Maternal mental health,declared_area_list,3,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Domestic abuse,declared_area_list,4,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Family environmental effects on child development,declared_area_list,5,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Genetics and epigenetics,declared_area_list,6,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cde9968348,Theoretical Orientations,declared_area_title,0,https://profiles.ucalgary.ca/erica-makarenko,source_declared
mem_cde9968348,Interests,declared_area_title,1,https://profiles.ucalgary.ca/erica-makarenko,source_declared
mem_cf878ce2e9,Interactions of microbes with metals,declared_area_title,0,https://profiles.ucalgary.ca/raymond-turner,source_declared
mem_cf878ce2e9,Biotechnology of biogenic nanomaterial,declared_area_title,1,https://profiles.ucalgary.ca/raymond-turner,source_declared
mem_cf878ce2e9,Microbial biofilms,declared_area_title,2,https://profiles.ucalgary.ca/raymond-turner,source_declared
mem_cf878ce2e9,Antimicrobial Materials,declared_area_title,3,https://profiles.ucalgary.ca/raymond-turner,source_declared
mem_cf878ce2e9,translocation of proteins and solutes across biological membranes,declared_area_title,4,https://profiles.ucalgary.ca/raymond-turner,source_declared
mem_d21327a3f5,Genomics,declared_area_list,0,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Mental Illness,declared_area_list,1,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Pharmacotherapy,declared_area_list,2,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Pharmacogenomics,declared_area_list,3,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d2301d7aac,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/amy-warren,source_declared
mem_d2301d7aac,Mental health research and education,declared_area_title,1,https://profiles.ucalgary.ca/amy-warren,source_declared
mem_d2301d7aac,neuropsychology,declared_area_title,2,https://profiles.ucalgary.ca/amy-warren,source_declared
mem_d2301d7aac,Clinical Science,declared_area_title,3,https://profiles.ucalgary.ca/amy-warren,source_declared
mem_d2301d7aac,Comparative Pathobiology,declared_area_title,4,https://profiles.ucalgary.ca/amy-warren,source_declared
mem_d3afbe9061,Memory Empowerment,declared_area_title,0,https://profiles.ucalgary.ca/novarun-deb,source_declared
mem_d3afbe9061,Sustainable Software Engineering,declared_area_title,1,https://profiles.ucalgary.ca/novarun-deb,source_declared
mem_d3afbe9061,Requirements Engineering,declared_area_title,2,https://profiles.ucalgary.ca/novarun-deb,source_declared
mem_d3afbe9061,Transient Micro-services,declared_area_title,3,https://profiles.ucalgary.ca/novarun-deb,source_declared
mem_d3afbe9061,Green DevOps,declared_area_title,4,https://profiles.ucalgary.ca/novarun-deb,source_declared
mem_d4ec51610b,Autism; Neurodevelopmental Conditions; Mental Health; Patient Engagement; Psychology,declared_area_title,0,https://profiles.ucalgary.ca/ami-tint,source_declared
mem_d4fd16a2fe,"Clinical trials in stroke rehabilitation, spasticity and peripheral nerve injury",declared_area_list,0,https://profiles.ucalgary.ca/stephen-michael-mcneil,source_declared
mem_d63e7deb2d,Movement Disorders Pain and related nonmotor symptoms,declared_area_title,0,https://profiles.ucalgary.ca/veronica-bruno,source_declared
mem_d670519f7b,Aging,declared_area_title,0,https://profiles.ucalgary.ca/david-hogan,source_declared
mem_d71eba52b6,Healthy Brain Aging and Dementia,declared_area_title,0,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Integrative Human Physiology,declared_area_title,1,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Sleep,declared_area_title,2,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,High Altitude Physiology,declared_area_title,3,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Role of Exercise in Prevention and Management of Chronic Diseases,declared_area_title,4,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d994767332,Stroke,declared_area_title,0,https://profiles.ucalgary.ca/mayank-goyal,source_declared
mem_d994767332,diagnostic imaging,declared_area_title,1,https://profiles.ucalgary.ca/mayank-goyal,source_declared
mem_d994767332,hyperacute stroke,declared_area_title,2,https://profiles.ucalgary.ca/mayank-goyal,source_declared
mem_da080c48f2,neuromuscular disease,declared_area_title,0,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared
mem_da080c48f2,neurorehab,declared_area_title,1,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared
mem_da080c48f2,QI,declared_area_title,2,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared
mem_da080c48f2,medical education,declared_area_title,3,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared
mem_da080c48f2,Music therapy in healthcare,declared_area_title,4,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared
mem_db95c2910e,Biosensing,declared_area_detail,0,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Sensors and Actuators,declared_area_detail,1,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Microfluidics,declared_area_detail,2,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Tissue engineering,declared_area_detail,3,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Biomaterials,declared_area_detail,4,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Medical devices,declared_area_detail,5,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Point-of-care,declared_area_detail,6,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Organ-on-chip,declared_area_detail,7,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Digital Health Technologies,declared_area_detail,8,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Artificial Intelligence,declared_area_detail,9,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_dd9d2855a1,Machine Learning,declared_area_list,0,https://profiles.ucalgary.ca/roberto-souza,source_declared
mem_dd9d2855a1,Computer Vision and Image Processing,declared_area_list,1,https://profiles.ucalgary.ca/roberto-souza,source_declared
mem_dd9d2855a1,Medical Imaging,declared_area_list,2,https://profiles.ucalgary.ca/roberto-souza,source_declared
mem_dd9d2855a1,Ageing and Dementia,declared_area_list,3,https://profiles.ucalgary.ca/roberto-souza,source_declared
mem_de66826bad,Theoretical Orientations,declared_area_title,0,https://profiles.ucalgary.ca/carly-mcmorris,source_declared
mem_de66826bad,Scholarly Activity,declared_area_title,1,https://profiles.ucalgary.ca/carly-mcmorris,source_declared
mem_de66826bad,Interests,declared_area_title,2,https://profiles.ucalgary.ca/carly-mcmorris,source_declared
mem_df3ac5151d,Movement Disorders,declared_area_title,0,https://profiles.ucalgary.ca/camila-aquino,source_declared
mem_dfec7f0e37,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,Movement Disorders,declared_area_title,1,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,Spinal Cord/Never Injury & Pain,declared_area_title,2,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,electrophysiology,declared_area_title,3,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,neuromodulation,declared_area_title,4,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,optical imaging,declared_area_title,5,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,biomedical imaging,declared_area_title,6,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,biomedical engineering,declared_area_title,7,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,neural prostheses,declared_area_title,8,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,depression,declared_area_title,9,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,pain,declared_area_title,10,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_e11e633737,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Pain,declared_area_title,1,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Addiction,declared_area_title,2,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Opioids,declared_area_title,3,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Cannabis,declared_area_title,4,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Chronic opioid therapy,declared_area_title,5,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Opioid use disorder,declared_area_title,6,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Psychedelics,declared_area_title,7,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e203a7a335,Health Services Research,declared_area_list,0,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Knowledge Mobilization,declared_area_list,1,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Mental Health,declared_area_list,2,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Pain,declared_area_list,3,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Psychosocial outcomes,declared_area_list,4,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Community partnered research,declared_area_list,5,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Health equity,declared_area_list,6,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e29ecf6f48,Addiction-Recovery,declared_area_title,0,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Mental Health and Wellness,declared_area_title,1,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Housing and Homelessness,declared_area_title,2,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Aging in place,declared_area_title,3,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Qualitative Research,declared_area_title,4,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Community-Based Participatory Research,declared_area_title,5,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e48b8f0a4b,Behaviour,declared_area_title,0,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Brain,declared_area_title,1,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Mental Health,declared_area_title,2,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Mental Illness,declared_area_title,3,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Genomics,declared_area_title,4,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e4ccd8bf83,Inflammation,declared_area_title,0,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared
mem_e4ccd8bf83,Synaptic and Neuronal Function,declared_area_title,1,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared
mem_e4ccd8bf83,Summary,declared_area_title,2,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared
mem_e5d438a73d,Molecular mechanisms,declared_area_title,0,https://profiles.ucalgary.ca/robert-john-french,source_declared
mem_e5fb693498,Brain Tumour patient treatment response (clinical trials),declared_area_detail,0,https://profiles.ucalgary.ca/mark-giles-hamilton,source_declared
mem_e5fb693498,Deep vein thrombosis prophylaxis in brain tumor patients,declared_area_detail,1,https://profiles.ucalgary.ca/mark-giles-hamilton,source_declared
mem_e5fb693498,"Adult hydrocephalus diagnosis, treatment and outcomes",declared_area_detail,2,https://profiles.ucalgary.ca/mark-giles-hamilton,source_declared
mem_e7c4e90dd1,Dementia and Cognitive Disorders,declared_area_title,0,https://profiles.ucalgary.ca/dallas-seitz,source_declared
mem_e7c4e90dd1,Mental Health,declared_area_title,1,https://profiles.ucalgary.ca/dallas-seitz,source_declared
mem_e7c4e90dd1,dementia,declared_area_title,2,https://profiles.ucalgary.ca/dallas-seitz,source_declared
mem_e7c4e90dd1,Geriatric Mental Health,declared_area_title,3,https://profiles.ucalgary.ca/dallas-seitz,source_declared
mem_e92a3a57cf,"Neurosciences, Neurodegeneration, Amyotrophic Lateral Sclerosis, Alzheimer's Disease, Sexual Dimorphism",declared_area_title,0,https://profiles.ucalgary.ca/minh-dang-nguyen,source_declared
mem_e99045f0a4,Theoretical condensed matter physics,declared_area_title,0,https://profiles.ucalgary.ca/claudia-gomes-da-rocha,source_declared
mem_e99045f0a4,Neuromorphic systems and brain-inspired technologies,declared_area_title,1,https://profiles.ucalgary.ca/claudia-gomes-da-rocha,source_declared
mem_e99045f0a4,Materials science and nanoscience,declared_area_title,2,https://profiles.ucalgary.ca/claudia-gomes-da-rocha,source_declared
mem_e99045f0a4,Quantum materials and sensing,declared_area_title,3,https://profiles.ucalgary.ca/claudia-gomes-da-rocha,source_declared
mem_e99045f0a4,Complex systems,declared_area_title,4,https://profiles.ucalgary.ca/claudia-gomes-da-rocha,source_declared
mem_eb52ac9c29,"Magnetic Resonance Imaging, Brain, Neurodevelopment, Neurodevelopmental Disorders, Cancer",declared_area_title,0,https://profiles.ucalgary.ca/chathura-kumaragamage,source_declared
mem_eba13da887,Brain,declared_area_title,0,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Determinants of Health,declared_area_title,1,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Epidemiology,declared_area_title,2,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Health Outcomes,declared_area_title,3,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Pain,declared_area_title,4,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_ecc4765dd3,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/mohammed-kalathil,source_declared
mem_ee14a139dc,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/rajamannar-ramasubbu,source_declared
mem_ee14a139dc,Stress,declared_area_title,1,https://profiles.ucalgary.ca/rajamannar-ramasubbu,source_declared
mem_ee14a139dc,Activities and Mood Disorders,declared_area_title,2,https://profiles.ucalgary.ca/rajamannar-ramasubbu,source_declared
mem_ee6b1c7368,Neurotoxicology,declared_area_title,0,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_ee6b1c7368,Neurodevelopment,declared_area_title,1,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_ee6b1c7368,Neurodevelopmental Disorders,declared_area_title,2,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_ee6b1c7368,Global Health,declared_area_title,3,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_ee6b1c7368,Mental Health,declared_area_title,4,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_f082dc6264,Health inequities research,declared_area_title,0,https://profiles.ucalgary.ca/rita-henderson,source_declared
mem_f082dc6264,Mental Health,declared_area_title,1,https://profiles.ucalgary.ca/rita-henderson,source_declared
mem_f082dc6264,Stress,declared_area_title,2,https://profiles.ucalgary.ca/rita-henderson,source_declared
mem_f082dc6264,Indigenous health,declared_area_title,3,https://profiles.ucalgary.ca/rita-henderson,source_declared
mem_f082dc6264,population health,declared_area_title,4,https://profiles.ucalgary.ca/rita-henderson,source_declared
mem_f082dc6264,clinical intervention research,declared_area_title,5,https://profiles.ucalgary.ca/rita-henderson,source_declared
mem_f204657bcb,Pediatric Brain-Computer Interfaces (BCIs),declared_area_title,0,https://profiles.ucalgary.ca/eli-kinney-lang,source_declared
mem_f36bd582f4,Representation Learning,declared_area_detail,0,https://profiles.ucalgary.ca/qingrun-zhang,source_declared
mem_f36bd582f4,Discover associations and causal factors in multi-scale omics data,declared_area_detail,1,https://profiles.ucalgary.ca/qingrun-zhang,source_declared
mem_f4ed9da557,Neuroscience - Motor Control,declared_area_title,0,https://profiles.ucalgary.ca/tyler-cluff,source_declared
mem_f4ed9da557,Computational Biology,declared_area_title,1,https://profiles.ucalgary.ca/tyler-cluff,source_declared
mem_f68a60fd9c,"Our research focus is on the neurobiology of pain, with a particular interest in understanding the plasticity of specialized sensory neurons (nociceptors) in chronic diseases (i.e arthritis, inflammatory bowel disease (IBD) or cancer)",declared_area_title,0,https://profiles.ucalgary.ca/christophe-altier,source_declared
mem_f731c39857,Interrogating the spatiotemporal heterogeneity in brain tumours,declared_area_detail,0,https://profiles.ucalgary.ca/ana-nikolic,source_declared
mem_f736a5948e,Prion diseases,declared_area_title,0,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared
mem_f7f8d26dcb,Dementia & Cognitive Disorders,declared_area_title,0,https://profiles.ucalgary.ca/jonathan-epp,source_declared
mem_f7f8d26dcb,Neurodevelopment,declared_area_title,1,https://profiles.ucalgary.ca/jonathan-epp,source_declared
mem_f7f8d26dcb,Memory,declared_area_title,2,https://profiles.ucalgary.ca/jonathan-epp,source_declared
mem_f80aadfb52,Genetic causes of Parkinson's disease,declared_area_title,0,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80aadfb52,Genetic links to familial Parkinson's disease,declared_area_title,1,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80aadfb52,Cellular mechanisms to improve recovery after stroke,declared_area_title,2,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80aadfb52,Stroke-related neurodegeneration,declared_area_title,3,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80aadfb52,Movement Disorders,declared_area_title,4,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80aadfb52,Stroke,declared_area_title,5,https://profiles.ucalgary.ca/david-park,source_declared
mem_f8e008892b,Behaviour,declared_area_title,0,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_f8e008892b,Brain Development,declared_area_title,1,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_f8e008892b,Endocrinology,declared_area_title,2,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_f8e008892b,Mental Health,declared_area_title,3,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_f8e008892b,Neuroplasticity,declared_area_title,4,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_fb9b9dd954,Addiction,declared_area_title,0,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fb9b9dd954,Behaviour,declared_area_title,1,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fb9b9dd954,Diet,declared_area_title,2,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fb9b9dd954,Mental Health,declared_area_title,3,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fb9b9dd954,Neuroplasticity,declared_area_title,4,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fb9b9dd954,Obesity,declared_area_title,5,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fc7a9521ff,Machine learning,declared_area_list,0,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc7a9521ff,Funcitonal data analysis,declared_area_list,1,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc7a9521ff,Bayesian analysis,declared_area_list,2,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc7a9521ff,Generative models,declared_area_list,3,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc7a9521ff,Longitudinal/Spatial/Spatial-temporal data,declared_area_list,4,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc7a9521ff,Computational neuroscience,declared_area_list,5,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc7a9521ff,Monte Carlo methods,declared_area_list,6,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc7a9521ff,Network analysis,declared_area_list,7,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc7a9521ff,High-dimensional and complex data analysis,declared_area_list,8,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc88669608,Functional MRI,declared_area_detail,0,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,Neuroimaging,declared_area_detail,1,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,MRI Quality Assurance,declared_area_detail,2,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,MRI in Radiation Therapy,declared_area_detail,3,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,Medical Imaging,declared_area_detail,4,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,Image Processing,declared_area_detail,5,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc8bf2f9b6,Movement control and rehabilitation,declared_area_title,0,https://profiles.ucalgary.ca/manuel-hulliger,source_declared
mem_fe45b26c09,Nursing workforce,declared_area_list,0,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_fe45b26c09,Health systems,declared_area_list,1,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_fe45b26c09,Social Vulnerability,declared_area_list,2,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_fe45b26c09,Harm Reduction,declared_area_list,3,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_fe67f51d1b,Movement Disorders,declared_area_title,0,https://profiles.ucalgary.ca/justyna-sarna,source_declared
mem_fe67f51d1b,Parkinson's Disease,declared_area_title,1,https://profiles.ucalgary.ca/justyna-sarna,source_declared
mem_fe67f51d1b,Neurodegeneration,declared_area_title,2,https://profiles.ucalgary.ca/justyna-sarna,source_declared
mem_feaca2a8a0,Molecular mechanisms in Parkinson's Disease,declared_area_title,0,https://profiles.ucalgary.ca/alvin-joselin,source_declared
mem_ffc70c151e,Dementia and Cognitive Disorders,declared_area_title,0,https://profiles.ucalgary.ca/lorraine-venturato,source_declared
mem_ffc70c151e,Gerontology,declared_area_title,1,https://profiles.ucalgary.ca/lorraine-venturato,source_declared
mem_ffc70c151e,Qualitative research approaches,declared_area_title,2,https://profiles.ucalgary.ca/lorraine-venturato,source_declared
mem_ffc70c151e,Culture change and practice development,declared_area_title,3,https://profiles.ucalgary.ca/lorraine-venturato,source_declared
