member_id,profile_name,source_url,visible_source_label,normalized_label,source_type,visibility_policy,is_public,sort_order,canonical_mesh_ids,canonical_mesh_concepts,hbi_umbrella_ids,hbi_umbrella_tags,taxonomy_status,taxonomy_notes,built_at_utc
mem_9a7286569d,Rodney Li Pi Shan,https://profiles.ucalgary.ca/rodney-li-pi-shan,Traumatic Brain Injury,traumatic brain injury,declared_area_title,always_visible_source_declared,true,0,D000070642,"Brain Injuries, Traumatic",HBI-MED-003,Brain Injury and Neurotrauma,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_9a7286569d,Rodney Li Pi Shan,https://profiles.ucalgary.ca/rodney-li-pi-shan,Brain Injury,brain injury,declared_area_title,always_visible_source_declared,true,1,D001930,Brain Injuries,HBI-MED-003,Brain Injury and Neurotrauma,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_9a7286569d,Rodney Li Pi Shan,https://profiles.ucalgary.ca/rodney-li-pi-shan,Neuromuscular diseases,neuromuscular diseases,declared_area_title,always_visible_source_declared,true,2,D009468,Neuromuscular Diseases,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_9a7286569d,Rodney Li Pi Shan,https://profiles.ucalgary.ca/rodney-li-pi-shan,ALS,als,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_9a7286569d,Rodney Li Pi Shan,https://profiles.ucalgary.ca/rodney-li-pi-shan,Neuromusculoskeletal disorders,neuromusculoskeletal disorders,declared_area_title,always_visible_source_declared,true,4,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_60ca7c3bc6,Roger Thompson,https://profiles.ucalgary.ca/roger-thompson,Dementia,dementia,declared_area_title,always_visible_source_declared,true,0,D003704,Dementia,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_60ca7c3bc6,Roger Thompson,https://profiles.ucalgary.ca/roger-thompson,Stroke,stroke,declared_area_title,always_visible_source_declared,true,1,D020521,Stroke,HBI-MED-006,Cardiovascular Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_53d8f553c6,Ronda Lun,https://profiles.ucalgary.ca/ronda-lun,Improving the diagnosis of occult malignancy in cryptogenic ischemic stroke patients,improving the diagnosis of occult malignancy in cryptogenic ischemic stroke patients,declared_area_detail,always_visible_source_declared,true,0,,,,,review,narrative fragment,2026-07-31T20:56:20.541600+00:00
mem_53d8f553c6,Ronda Lun,https://profiles.ucalgary.ca/ronda-lun,Optimizing treatment strategies of ischemic stroke in cancer patients,optimizing treatment strategies of ischemic stroke in cancer patients,declared_area_detail,always_visible_source_declared,true,1,D013812 | D000083242 | D009369,Therapeutics | Ischemic Stroke | Neoplasms,HBI-MED-008 | HBI-MED-006 | HBI-MED-004,Pharmacology and Therapeutics | Cardiovascular Health | Cancer and Tumours,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_53d8f553c6,Ronda Lun,https://profiles.ucalgary.ca/ronda-lun,Prevention strategies for stroke in cancer patients,prevention strategies for stroke in cancer patients,declared_area_detail,always_visible_source_declared,true,2,D020521 | D009369,Stroke | Neoplasms,HBI-MED-006 | HBI-MED-004,Cardiovascular Health | Cancer and Tumours,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_544d7ede34,Ryan Peters,https://profiles.ucalgary.ca/ryan-peters,Neuroscience - Motor Control,neuroscience motor control,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_cc41b0bf3b,Sabine Gilch,https://profiles.ucalgary.ca/sabine-gilch,Prion and prion-like diseases,prion and prion like diseases,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_32fb421d6b,Samuel Pichardo,https://profiles.ucalgary.ca/samuel-pichardo,Focused Ultrasound as non-invasive treatment for brain disorders,focused ultrasound as non invasive treatment for brain disorders,declared_area_title,always_visible_source_declared,true,0,D013812,Therapeutics,HBI-MED-008,Pharmacology and Therapeutics,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_32fb421d6b,Samuel Pichardo,https://profiles.ucalgary.ca/samuel-pichardo,Dementia & Cognitive Disorders,dementia cognitive disorders,declared_area_title,always_visible_source_declared,true,1,D003704,Dementia,HBI-MED-002,Neurological Disorders,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_32fb421d6b,Samuel Pichardo,https://profiles.ucalgary.ca/samuel-pichardo,Epilepsy,epilepsy,declared_area_title,always_visible_source_declared,true,2,D004827,Epilepsy,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_32fb421d6b,Samuel Pichardo,https://profiles.ucalgary.ca/samuel-pichardo,Mental Health,mental health,declared_area_title,always_visible_source_declared,true,3,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_b8b5362a3f,Samuel Wiebe,https://profiles.ucalgary.ca/samuel-wiebe,Epidemiology,epidemiology,declared_area_title,always_visible_source_declared,true,0,D004813,Epidemiology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_b8b5362a3f,Samuel Wiebe,https://profiles.ucalgary.ca/samuel-wiebe,Epilepsy,epilepsy,declared_area_title,always_visible_source_declared,true,1,D004827,Epilepsy,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_b8b5362a3f,Samuel Wiebe,https://profiles.ucalgary.ca/samuel-wiebe,Health Outcomes,health outcomes,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_b8b5362a3f,Samuel Wiebe,https://profiles.ucalgary.ca/samuel-wiebe,Population Health,population health,declared_area_title,always_visible_source_declared,true,3,D000075485,Population Health,HBI-MED-012,Population and Public Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_35a08188c0,Sarah McFarlane,https://profiles.ucalgary.ca/sarah-mcfarlane,Synapsis,synapsis,declared_area_title,always_visible_source_declared,true,0,D023902,Chromosome Pairing,HBI-MED-010,Cellular and Molecular Neuroscience,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_35a08188c0,Sarah McFarlane,https://profiles.ucalgary.ca/sarah-mcfarlane,Vision,vision,declared_area_title,always_visible_source_declared,true,1,D014785,"Vision, Ocular",,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_c6249ccf21,Sarah Morrow,https://profiles.ucalgary.ca/sarah-morrow,"Cognition in PwMS, corticosteroids use for relapses in MS",cognition in pwms corticosteroids use for relapses in ms,declared_area_list,always_visible_source_declared,true,0,D003071,Cognition,HBI-MED-011,Cognitive and Behavioural Neuroscience,accepted,delimited profile term; embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule | delimited profile term; no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_4f4215a32e,Sayeh Bayat,https://profiles.ucalgary.ca/sayeh-bayat,Digital Health,digital health,declared_area_list,always_visible_source_declared,true,0,D000097103,Digital Health,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_4f4215a32e,Sayeh Bayat,https://profiles.ucalgary.ca/sayeh-bayat,AI in Medicine,ai in medicine,declared_area_list,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_4f4215a32e,Sayeh Bayat,https://profiles.ucalgary.ca/sayeh-bayat,Digital Biomarkers,digital biomarkers,declared_area_list,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_4f4215a32e,Sayeh Bayat,https://profiles.ucalgary.ca/sayeh-bayat,Human-centred Machine Learning,human centred machine learning,declared_area_list,always_visible_source_declared,true,3,D007858,Learning,HBI-MED-011,Cognitive and Behavioural Neuroscience,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_4f4215a32e,Sayeh Bayat,https://profiles.ucalgary.ca/sayeh-bayat,Smart Mobility,smart mobility,declared_area_list,always_visible_source_declared,true,4,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_4f4215a32e,Sayeh Bayat,https://profiles.ucalgary.ca/sayeh-bayat,Healthy Aging,healthy aging,declared_area_list,always_visible_source_declared,true,5,D000073656,Healthy Aging,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,Epidemiology,epidemiology,declared_area_list,always_visible_source_declared,true,0,D004813,Epidemiology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,Mental Illness,mental illness,declared_area_list,always_visible_source_declared,true,1,D001523,Mental Disorders,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,Population Health,population health,declared_area_list,always_visible_source_declared,true,2,D000075485,Population Health,HBI-MED-012,Population and Public Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,Major Depression,major depression,declared_area_list,always_visible_source_declared,true,3,D003863,Depression,HBI-MED-001,Mental Health,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,Bipolar Disorder,bipolar disorder,declared_area_list,always_visible_source_declared,true,4,D001714,Bipolar Disorder,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_aab2d35ab1,Scott Jarvis,https://profiles.ucalgary.ca/scott-jarvis,Multiple Sclerosis,multiple sclerosis,declared_area_title,always_visible_source_declared,true,0,D009103,Multiple Sclerosis,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_aab2d35ab1,Scott Jarvis,https://profiles.ucalgary.ca/scott-jarvis,symptom management,symptom management,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_aab2d35ab1,Scott Jarvis,https://profiles.ucalgary.ca/scott-jarvis,pain,pain,declared_area_title,always_visible_source_declared,true,2,D010146,Pain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_eba13da887,Serena Orr,https://profiles.ucalgary.ca/serena-orr,Brain,brain,declared_area_title,always_visible_source_declared,true,0,D001921,Brain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_eba13da887,Serena Orr,https://profiles.ucalgary.ca/serena-orr,Determinants of Health,determinants of health,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_eba13da887,Serena Orr,https://profiles.ucalgary.ca/serena-orr,Epidemiology,epidemiology,declared_area_title,always_visible_source_declared,true,2,D004813,Epidemiology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_eba13da887,Serena Orr,https://profiles.ucalgary.ca/serena-orr,Health Outcomes,health outcomes,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_eba13da887,Serena Orr,https://profiles.ucalgary.ca/serena-orr,Pain,pain,declared_area_title,always_visible_source_declared,true,4,D010146,Pain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_4598061484,Serge Mrkobrada,https://profiles.ucalgary.ca/serge-mrkobrada,"Electromyography, Peripheral Nervous System disorders and Ultrasound Imaging Techniques",electromyography peripheral nervous system disorders and ultrasound imaging techniques,declared_area_title,always_visible_source_declared,true,0,D004576 | D014463,Electromyography | Ultrasonography,HBI-MED-005,Imaging and Diagnostics,accepted,delimited profile term; MeSH concept found; medical umbrella requires review | delimited profile term; embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_6d98d2c6bc,Sheldon Roth,https://profiles.ucalgary.ca/sheldon-roth,Neuropharmacology,neuropharmacology,declared_area_list,always_visible_source_declared,true,0,D009480,Neuropharmacology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_6d98d2c6bc,Sheldon Roth,https://profiles.ucalgary.ca/sheldon-roth,Environmental toxicology,environmental toxicology,declared_area_list,always_visible_source_declared,true,1,D054750,Ecotoxicology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_6d98d2c6bc,Sheldon Roth,https://profiles.ucalgary.ca/sheldon-roth,Medical pharmacology,medical pharmacology,declared_area_list,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_6d98d2c6bc,Sheldon Roth,https://profiles.ucalgary.ca/sheldon-roth,and Anesthetic agents,and anesthetic agents,declared_area_list,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,Child Mental Health,child mental health,declared_area_title,always_visible_source_declared,true,0,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,Parenting,parenting,declared_area_title,always_visible_source_declared,true,1,D016487,Parenting,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,and Parent-Child Relationships,and parent child relationships,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,Child Maltreatment and Intergenerational Effects,child maltreatment and intergenerational effects,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,Digital Media,digital media,declared_area_title,always_visible_source_declared,true,4,D000098624,Digital Media,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,Screen Use,screen use,declared_area_title,always_visible_source_declared,true,5,D000077705,Screen Time,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,and Technoference,and technoference,declared_area_title,always_visible_source_declared,true,6,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,Community Partnerships and Digital Health Solutions,community partnerships and digital health solutions,declared_area_title,always_visible_source_declared,true,7,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,Research program,research program,declared_area_title,always_visible_source_declared,true,8,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,contributions,contributions,declared_area_title,always_visible_source_declared,true,9,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,outreach,outreach,declared_area_title,always_visible_source_declared,true,10,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,and team,and team,declared_area_title,always_visible_source_declared,true,11,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,Brain,brain,declared_area_title,always_visible_source_declared,true,0,D001921,Brain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,Cognitive Development,cognitive development,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,Magnetic Resonance Imaging,magnetic resonance imaging,declared_area_title,always_visible_source_declared,true,2,D008279,Magnetic Resonance Imaging,HBI-MED-005,Imaging and Diagnostics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,Neurodevelopment,neurodevelopment,declared_area_title,always_visible_source_declared,true,3,D000099203,Neurodevelopment,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,Neurodevelopmental disorders,neurodevelopmental disorders,declared_area_title,always_visible_source_declared,true,4,D065886,Neurodevelopmental Disorders,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,Neuroimaging,neuroimaging,declared_area_title,always_visible_source_declared,true,5,D059906,Neuroimaging,HBI-MED-005,Imaging and Diagnostics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_980064fac2,Stefanie Hassel,https://profiles.ucalgary.ca/stefanie-hassel,"Canadian Biomarker Integration Network in Depression (www.canbind.ca), Mental Health",canadian biomarker integration network in depression www canbind ca mental health,declared_area_list,always_visible_source_declared,true,0,D003863 | D008603,Depression | Mental Health,HBI-MED-001,Mental Health,accepted,delimited profile term; embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule | delimited profile term; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_da080c48f2,Stephanie Ann Plamondon,https://profiles.ucalgary.ca/stephanie-ann-plamondon,neuromuscular disease,neuromuscular disease,declared_area_title,always_visible_source_declared,true,0,D009468,Neuromuscular Diseases,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_da080c48f2,Stephanie Ann Plamondon,https://profiles.ucalgary.ca/stephanie-ann-plamondon,neurorehab,neurorehab,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_da080c48f2,Stephanie Ann Plamondon,https://profiles.ucalgary.ca/stephanie-ann-plamondon,QI,qi,declared_area_title,always_visible_source_declared,true,2,D019413,Qi,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_da080c48f2,Stephanie Ann Plamondon,https://profiles.ucalgary.ca/stephanie-ann-plamondon,medical education,medical education,declared_area_title,always_visible_source_declared,true,3,D004501,"Education, Medical",,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_da080c48f2,Stephanie Ann Plamondon,https://profiles.ucalgary.ca/stephanie-ann-plamondon,Music therapy in healthcare,music therapy in healthcare,declared_area_title,always_visible_source_declared,true,4,D009147,Music Therapy,HBI-MED-008,Pharmacology and Therapeutics,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,Addiction,addiction,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,Behaviour,behaviour,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,Diet,diet,declared_area_title,always_visible_source_declared,true,2,D004032,Diet,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,Mental Health,mental health,declared_area_title,always_visible_source_declared,true,3,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,Neuroplasticity,neuroplasticity,declared_area_title,always_visible_source_declared,true,4,D009473,Neuronal Plasticity,HBI-MED-010,Cellular and Molecular Neuroscience,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,Obesity,obesity,declared_area_title,always_visible_source_declared,true,5,D009765,Obesity,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_6734c9213c,Stephanie Dotchin,https://profiles.ucalgary.ca/stephanie-dotchin,Clinical Care,clinical care,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_6734c9213c,Stephanie Dotchin,https://profiles.ucalgary.ca/stephanie-dotchin,Neonatology,neonatology,declared_area_title,always_visible_source_declared,true,1,D009359,Neonatology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_6734c9213c,Stephanie Dotchin,https://profiles.ucalgary.ca/stephanie-dotchin,Patient and Family Centered Care,patient and family centered care,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_6734c9213c,Stephanie Dotchin,https://profiles.ucalgary.ca/stephanie-dotchin,Quality Improvement,quality improvement,declared_area_title,always_visible_source_declared,true,3,D058996,Quality Improvement,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_6734c9213c,Stephanie Dotchin,https://profiles.ucalgary.ca/stephanie-dotchin,Vision,vision,declared_area_title,always_visible_source_declared,true,4,D014785,"Vision, Ocular",,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_d4fd16a2fe,Stephen Michael McNeil,https://profiles.ucalgary.ca/stephen-michael-mcneil,"Clinical trials in stroke rehabilitation, spasticity and peripheral nerve injury",clinical trials in stroke rehabilitation spasticity and peripheral nerve injury,declared_area_list,always_visible_source_declared,true,0,D000071939,Stroke Rehabilitation,HBI-MED-007,Rehabilitation,accepted,delimited profile term; embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule | delimited profile term; no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_b738ee42b4,Stephen West,https://profiles.ucalgary.ca/stephen-west,Injury & Concussion Prevention,injury concussion prevention,declared_area_list,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_b738ee42b4,Stephen West,https://profiles.ucalgary.ca/stephen-west,Injury Epidemiology,injury epidemiology,declared_area_list,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_b738ee42b4,Stephen West,https://profiles.ucalgary.ca/stephen-west,Training Load/Athlete Management,training load athlete management,declared_area_list,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_684e36a1b2,Steven Casha,https://profiles.ucalgary.ca/steven-casha,Spinal Cord / Nerve Injury & Pain,spinal cord nerve injury pain,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_834ac572c9,Steven Peters,https://profiles.ucalgary.ca/steven-peters,Stroke,stroke,declared_area_title,always_visible_source_declared,true,0,D020521,Stroke,HBI-MED-006,Cardiovascular Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_61578b7504,Susan Annetta Graham,https://profiles.ucalgary.ca/susan-annetta-graham,Cognitive Development,cognitive development,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_61578b7504,Susan Annetta Graham,https://profiles.ucalgary.ca/susan-annetta-graham,Speech/Language Development,speech language development,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_61578b7504,Susan Annetta Graham,https://profiles.ucalgary.ca/susan-annetta-graham,Summary,summary,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_39fb2e4858,Svetlana Yanushkevich,https://profiles.ucalgary.ca/svetlana-yanushkevich,Biometric technologies,biometric technologies,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
