member_id,profile_name,source_url,tag_type,tag,normalized_tag,taxonomy_status,includes_legacy_narrative,built_at_utc,source_types,supporting_source_count,supporting_source_labels
mem_58625c2ce5,Julia Jacobs-Levan,https://profiles.ucalgary.ca/julia-jacobs-levan,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_58625c2ce5,Julia Jacobs-Levan,https://profiles.ucalgary.ca/julia-jacobs-levan,mesh_concept,Neuroimaging,neuroimaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_58625c2ce5,Julia Jacobs-Levan,https://profiles.ucalgary.ca/julia-jacobs-levan,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_58625c2ce5,Julia Jacobs-Levan,https://profiles.ucalgary.ca/julia-jacobs-levan,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_599092b85f,Kelly Larkin-Kaiser,https://profiles.ucalgary.ca/kelly-larkin-kaiser,mesh_concept,Rehabilitation,rehabilitation,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroscience and Rehabilitation
mem_599092b85f,Kelly Larkin-Kaiser,https://profiles.ucalgary.ca/kelly-larkin-kaiser,hbi_umbrella,Rehabilitation,rehabilitation,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroscience and Rehabilitation
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,mesh_concept,Cardiovascular Diseases,cardiovascular diseases,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Cardiovascular disease
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,mesh_concept,Depression,depression,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Depression
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,mesh_concept,Magnetic Resonance Imaging,magnetic resonance imaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,fMRI
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Cardiovascular disease
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,fMRI
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Depression
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental disorders
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,mesh_concept,Neuroimaging,neuroimaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental disorders
mem_60ca7c3bc6,Roger Thompson,https://profiles.ucalgary.ca/roger-thompson,mesh_concept,Dementia,dementia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Dementia
mem_60ca7c3bc6,Roger Thompson,https://profiles.ucalgary.ca/roger-thompson,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_60ca7c3bc6,Roger Thompson,https://profiles.ucalgary.ca/roger-thompson,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_60ca7c3bc6,Roger Thompson,https://profiles.ucalgary.ca/roger-thompson,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Dementia
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,mesh_concept,Magnetic Resonance Imaging,magnetic resonance imaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Magnetic Resonance Imaging
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental disorders
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,mesh_concept,Neuroimaging,neuroimaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Magnetic Resonance Imaging || Neuroimaging
mem_622613bf11,Signe Bray,https://profiles.ucalgary.ca/signe-bray,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental disorders
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Child Mental Health
mem_65229f6177,Sheri Madigan,https://profiles.ucalgary.ca/sheri-madigan,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Child Mental Health
mem_67336e1dbb,Alex Lohman,https://profiles.ucalgary.ca/alex-lohman,mesh_concept,Brain Injuries,brain injuries,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain Injury
mem_67336e1dbb,Alex Lohman,https://profiles.ucalgary.ca/alex-lohman,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_67336e1dbb,Alex Lohman,https://profiles.ucalgary.ca/alex-lohman,hbi_umbrella,Brain Injury and Neurotrauma,brain injury and neurotrauma,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain Injury
mem_67336e1dbb,Alex Lohman,https://profiles.ucalgary.ca/alex-lohman,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_6a59c524fe,William Alexander Fletcher,https://profiles.ucalgary.ca/william-alexander-fletcher,mesh_concept,Movement Disorders,movement disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Movement disorders
mem_6a59c524fe,William Alexander Fletcher,https://profiles.ucalgary.ca/william-alexander-fletcher,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Movement disorders
mem_6a681336c2,Donald Emile Addington,https://profiles.ucalgary.ca/donald-emile-addington,mesh_concept,Health Services Research,health services research,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health - Intergrating Clinical and Health Services Research
mem_6a681336c2,Donald Emile Addington,https://profiles.ucalgary.ca/donald-emile-addington,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health - Intergrating Clinical and Health Services Research
mem_6a681336c2,Donald Emile Addington,https://profiles.ucalgary.ca/donald-emile-addington,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health - Intergrating Clinical and Health Services Research
mem_6a681336c2,Donald Emile Addington,https://profiles.ucalgary.ca/donald-emile-addington,hbi_umbrella,Population and Public Health,population and public health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health - Intergrating Clinical and Health Services Research
mem_6a980d0db4,Rebecca Charbonneau,https://profiles.ucalgary.ca/rebecca-charbonneau,mesh_concept,Neuralgia,neuralgia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuropathic pain
mem_6a980d0db4,Rebecca Charbonneau,https://profiles.ucalgary.ca/rebecca-charbonneau,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuropathic pain
mem_6abb226805,Jayna Holroyd-Leduc,https://profiles.ucalgary.ca/jayna-holroyd-leduc,mesh_concept,Dementia,dementia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Dementia & Cognitive Disorders
mem_6abb226805,Jayna Holroyd-Leduc,https://profiles.ucalgary.ca/jayna-holroyd-leduc,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Dementia & Cognitive Disorders
mem_6afc7989eb,Audrey-Ann Deneault,https://profiles.ucalgary.ca/audrey-ann-deneault,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_6afc7989eb,Audrey-Ann Deneault,https://profiles.ucalgary.ca/audrey-ann-deneault,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_6b37eba80f,Julia Kam,https://profiles.ucalgary.ca/julia-kam,mesh_concept,Attention,attention,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Internal Attention
mem_6b37eba80f,Julia Kam,https://profiles.ucalgary.ca/julia-kam,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Stroke
mem_6b37eba80f,Julia Kam,https://profiles.ucalgary.ca/julia-kam,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Stroke
mem_6b37eba80f,Julia Kam,https://profiles.ucalgary.ca/julia-kam,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Internal Attention
mem_6bb59a60cb,Yves Starreveld,https://profiles.ucalgary.ca/yves-starreveld,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_6bb59a60cb,Yves Starreveld,https://profiles.ucalgary.ca/yves-starreveld,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_6c0f4891e4,Kimberley Smaniotto - Holmes,https://profiles.ucalgary.ca/kimberley-smaniotto-holmes,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental health Research and Education
mem_6c0f4891e4,Kimberley Smaniotto - Holmes,https://profiles.ucalgary.ca/kimberley-smaniotto-holmes,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental health Research and Education
mem_6dce23a68b,Brandy Callahan,https://profiles.ucalgary.ca/brandy-callahan,mesh_concept,Dementia,dementia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,dementia
mem_6dce23a68b,Brandy Callahan,https://profiles.ucalgary.ca/brandy-callahan,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,dementia
mem_6e27953757,Katherine Bright,https://profiles.ucalgary.ca/katherine-bright,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental Health
mem_6e27953757,Katherine Bright,https://profiles.ucalgary.ca/katherine-bright,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental Health
mem_6f76ca3c25,Monty Ghosh,https://profiles.ucalgary.ca/monty-ghosh,mesh_concept,Therapeutics,therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Recovery Oriented Treatments
mem_6f76ca3c25,Monty Ghosh,https://profiles.ucalgary.ca/monty-ghosh,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Recovery Oriented Treatments
mem_7467cd8626,Lori Montgomery,https://profiles.ucalgary.ca/lori-montgomery,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_7467cd8626,Lori Montgomery,https://profiles.ucalgary.ca/lori-montgomery,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_7892ba722a,Bonnie Kaplan,https://profiles.ucalgary.ca/bonnie-kaplan,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_7892ba722a,Bonnie Kaplan,https://profiles.ucalgary.ca/bonnie-kaplan,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_7be3b79e71,Laura Curiel,https://profiles.ucalgary.ca/laura-curiel,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_7be3b79e71,Laura Curiel,https://profiles.ucalgary.ca/laura-curiel,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_7d3968111f,Jodie Roberts,https://profiles.ucalgary.ca/jodie-roberts,mesh_concept,Health Services Research,health services research,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Neuroepidemiology and Health Services Research
mem_7d3968111f,Jodie Roberts,https://profiles.ucalgary.ca/jodie-roberts,mesh_concept,Multiple Sclerosis,multiple sclerosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Multiple Sclerosis
mem_7d3968111f,Jodie Roberts,https://profiles.ucalgary.ca/jodie-roberts,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Multiple Sclerosis
mem_7d3968111f,Jodie Roberts,https://profiles.ucalgary.ca/jodie-roberts,hbi_umbrella,Population and Public Health,population and public health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Neuroepidemiology and Health Services Research
mem_82005c4912,Grant Robert Gordon,https://profiles.ucalgary.ca/grant-robert-gordon,mesh_concept,Alzheimer Disease,alzheimer disease,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Alzheimer's disease
mem_82005c4912,Grant Robert Gordon,https://profiles.ucalgary.ca/grant-robert-gordon,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Alzheimer's disease
mem_834ac572c9,Steven Peters,https://profiles.ucalgary.ca/steven-peters,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_834ac572c9,Steven Peters,https://profiles.ucalgary.ca/steven-peters,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_8466f664c9,Guang Yang,https://profiles.ucalgary.ca/guang-yang-0,mesh_concept,Genes,genes,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Gene Regulation
mem_8466f664c9,Guang Yang,https://profiles.ucalgary.ca/guang-yang-0,mesh_concept,Neural Stem Cells,neural stem cells,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neural stem cell
mem_8466f664c9,Guang Yang,https://profiles.ucalgary.ca/guang-yang-0,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental disorder
mem_8466f664c9,Guang Yang,https://profiles.ucalgary.ca/guang-yang-0,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neural stem cell
mem_8466f664c9,Guang Yang,https://profiles.ucalgary.ca/guang-yang-0,hbi_umbrella,Genetics and Genomics,genetics and genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Gene Regulation
mem_8466f664c9,Guang Yang,https://profiles.ucalgary.ca/guang-yang-0,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental disorder
mem_84f207cee7,Richard Frayne,https://profiles.ucalgary.ca/richard-frayne,mesh_concept,Brain Neoplasms,brain neoplasms,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,"Study, detection and treatment of neurovascular disease and brain cancer"
mem_84f207cee7,Richard Frayne,https://profiles.ucalgary.ca/richard-frayne,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,and epilepsy
mem_84f207cee7,Richard Frayne,https://profiles.ucalgary.ca/richard-frayne,mesh_concept,Therapeutics,therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,"Study, detection and treatment of neurovascular disease and brain cancer"
mem_84f207cee7,Richard Frayne,https://profiles.ucalgary.ca/richard-frayne,hbi_umbrella,Cancer and Tumours,cancer and tumours,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,"Study, detection and treatment of neurovascular disease and brain cancer"
mem_84f207cee7,Richard Frayne,https://profiles.ucalgary.ca/richard-frayne,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,and epilepsy
mem_84f207cee7,Richard Frayne,https://profiles.ucalgary.ca/richard-frayne,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,"Study, detection and treatment of neurovascular disease and brain cancer"
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,mesh_concept,Autistic Disorder,autistic disorder,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Autism
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,mesh_concept,Chromosome Pairing,chromosome pairing,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Synapsis
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,mesh_concept,Neuronal Plasticity,neuronal plasticity,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroplasticity
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Neuroplasticity || Synapsis
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Autism
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_8b49df0680,Voon Wee Yong,https://profiles.ucalgary.ca/voon-wee-yong,mesh_concept,Brain Neoplasms,brain neoplasms,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,MS and brain tumors
mem_8b49df0680,Voon Wee Yong,https://profiles.ucalgary.ca/voon-wee-yong,mesh_concept,Neuroprotection,neuroprotection,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,neuroprotection
mem_8b49df0680,Voon Wee Yong,https://profiles.ucalgary.ca/voon-wee-yong,hbi_umbrella,Cancer and Tumours,cancer and tumours,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,MS and brain tumors
mem_8b49df0680,Voon Wee Yong,https://profiles.ucalgary.ca/voon-wee-yong,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,neuroprotection
mem_8bfbd806c9,Amanda Tyndall,https://profiles.ucalgary.ca/amanda-tyndall,mesh_concept,Genomics,genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Genomics
mem_8bfbd806c9,Amanda Tyndall,https://profiles.ucalgary.ca/amanda-tyndall,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental Disorders
mem_8bfbd806c9,Amanda Tyndall,https://profiles.ucalgary.ca/amanda-tyndall,hbi_umbrella,Genetics and Genomics,genetics and genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Genomics
mem_8bfbd806c9,Amanda Tyndall,https://profiles.ucalgary.ca/amanda-tyndall,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental Disorders
mem_8cb7ffa789,Carlos Camara-Lemarroy,https://profiles.ucalgary.ca/carlos-camara-lemarroy,mesh_concept,Multiple Sclerosis,multiple sclerosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_8cb7ffa789,Carlos Camara-Lemarroy,https://profiles.ucalgary.ca/carlos-camara-lemarroy,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_8e0084f520,Jennifer Chan,https://profiles.ucalgary.ca/jennifer-chan,mesh_concept,Carcinogenesis,carcinogenesis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Brain Tumorigenesis
mem_8e0084f520,Jennifer Chan,https://profiles.ucalgary.ca/jennifer-chan,hbi_umbrella,Cancer and Tumours,cancer and tumours,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Brain Tumorigenesis
mem_902f442140,Morris Scantlebury,https://profiles.ucalgary.ca/morris-scantlebury,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_902f442140,Morris Scantlebury,https://profiles.ucalgary.ca/morris-scantlebury,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_92fd45a247,Colin Dalton,https://profiles.ucalgary.ca/colin-dalton,mesh_concept,Microneedle Drug Delivery,microneedle drug delivery,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Microneedles
mem_92fd45a247,Colin Dalton,https://profiles.ucalgary.ca/colin-dalton,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Microneedles
mem_9461efbef5,Alan McLuckie,https://profiles.ucalgary.ca/alan-mcluckie,mesh_concept,Learning,learning,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,neurodevelopmental and learning difficulties
mem_9461efbef5,Alan McLuckie,https://profiles.ucalgary.ca/alan-mcluckie,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,child and youth mental health
mem_9461efbef5,Alan McLuckie,https://profiles.ucalgary.ca/alan-mcluckie,mesh_concept,Therapeutics,therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,couple/family therapy
mem_9461efbef5,Alan McLuckie,https://profiles.ucalgary.ca/alan-mcluckie,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,neurodevelopmental and learning difficulties
mem_9461efbef5,Alan McLuckie,https://profiles.ucalgary.ca/alan-mcluckie,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,child and youth mental health
mem_9461efbef5,Alan McLuckie,https://profiles.ucalgary.ca/alan-mcluckie,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,couple/family therapy
mem_95295c7522,Marcus Koch,https://profiles.ucalgary.ca/marcus-koch,mesh_concept,Multiple Sclerosis,multiple sclerosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_95295c7522,Marcus Koch,https://profiles.ucalgary.ca/marcus-koch,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_953f193ead,Naweed Imam Syed,https://profiles.ucalgary.ca/naweed-imam-syed,mesh_concept,Chromosome Pairing,chromosome pairing,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Synapsis
mem_953f193ead,Naweed Imam Syed,https://profiles.ucalgary.ca/naweed-imam-syed,mesh_concept,Neuronal Plasticity,neuronal plasticity,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroplasticity
mem_953f193ead,Naweed Imam Syed,https://profiles.ucalgary.ca/naweed-imam-syed,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Neuroplasticity || Synapsis
mem_980064fac2,Stefanie Hassel,https://profiles.ucalgary.ca/stefanie-hassel,mesh_concept,Depression,depression,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Canadian Biomarker Integration Network in Depression (www.canbind.ca), Mental Health"
mem_980064fac2,Stefanie Hassel,https://profiles.ucalgary.ca/stefanie-hassel,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Canadian Biomarker Integration Network in Depression (www.canbind.ca), Mental Health"
mem_980064fac2,Stefanie Hassel,https://profiles.ucalgary.ca/stefanie-hassel,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Canadian Biomarker Integration Network in Depression (www.canbind.ca), Mental Health"
mem_98015aef5e,Pedro Santamaria,https://profiles.ucalgary.ca/pedro-santamaria,mesh_concept,Therapeutics,therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Antigen-specific Therapy
mem_98015aef5e,Pedro Santamaria,https://profiles.ucalgary.ca/pedro-santamaria,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Antigen-specific Therapy
