member_id,title,affiliation,sort_order,source_url,verification_status
mem_92df5b400e,Epileptologist,"Cumming School of Medicine, Calgary Comprehensive Epilepsy Program",3,https://profiles.ucalgary.ca/guillermo-delgado-garcia,source_declared
mem_92df5b400e,Neurologist & Epileptologist,Alberta Health Services,4,https://profiles.ucalgary.ca/guillermo-delgado-garcia,source_declared
mem_92df5b400e,Clinical Assistant Professor of Medicine (joint appointment),"Cumming School of Medicine, Department of Medicine",5,https://profiles.ucalgary.ca/guillermo-delgado-garcia,source_declared
mem_92df5b400e,Full Member (Scientist),O'Brien Institute for Public Health,6,https://profiles.ucalgary.ca/guillermo-delgado-garcia,source_declared
mem_92fd45a247,Associate Professor,"Schulich School of Engineering, Department of Electrical and Software Engineering",0,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_92fd45a247,Associate Head (Graduate Studies),"Schulich School of Engineering, Department of Electrical and Software Engineering",1,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_92fd45a247,Associate Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_92fd45a247,Approved Supervsior,Biomedical Engineering Graduate Program,3,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_9351de2a6f,Associate Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/daniel-kopala-sibley,source_declared
mem_9351de2a6f,Adjunct Associate Professor,"Faculty of Arts , Department of Psychology",1,https://profiles.ucalgary.ca/daniel-kopala-sibley,source_declared
mem_9351de2a6f,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/daniel-kopala-sibley,source_declared
mem_9351de2a6f,Full Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/daniel-kopala-sibley,source_declared
mem_9351de2a6f,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,4,https://profiles.ucalgary.ca/daniel-kopala-sibley,source_declared
mem_935d12576d,Professor,"Cumming School of Medicine, Department of Community Health Sciences",0,https://profiles.ucalgary.ca/samuel-weiss,source_declared
mem_935d12576d,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/samuel-weiss,source_declared
mem_935d12576d,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/samuel-weiss,source_declared
mem_935d12576d,Full Member,O'Brien Institute for Public Health,3,https://profiles.ucalgary.ca/samuel-weiss,source_declared
mem_94fbe54aaf,Associate Professor,"Cumming School of Medicine, Department of Cell Biology and Anatomy",0,https://profiles.ucalgary.ca/maryam-faiz,source_declared
mem_94fbe54aaf,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/maryam-faiz,source_declared
mem_94fbe54aaf,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/maryam-faiz,source_declared
mem_953f193ead,Professor - Medicine,Cumming School of Medicine,0,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared
mem_953f193ead,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared
mem_953f193ead,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",2,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared
mem_95cc419952,Chair: CIHR Tier 2 Canada Research Chair in Childhood Health Promotion,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Associate Professor,"Faculty of Arts , Department of Psychology",1,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Adjunct Associate Professor,"Faculty of Social Work, Calgary Campus",2,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Joint Appointment,"Cumming School of Medicine, Department of Psychiatry",3,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Full Member,Hotchkiss Brain Institute,4,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Full Member,Mathison Centre for Mental Health Research and Education,5,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",6,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Full Member,O'Brien Institute for Public Health,7,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_980064fac2,Research Manager,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/stefanie-hassel,source_declared
mem_980064fac2,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/stefanie-hassel,source_declared
mem_980064fac2,Associate Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/stefanie-hassel,source_declared
mem_98015aef5e,Professor,"Cumming School of Medicine, Department of Microbiology, Immunology and Infectious Diseases",0,https://profiles.ucalgary.ca/pedro-santamaria,source_declared
mem_98015aef5e,Chair,Julia McFarlane Diabetes Research Centre,1,https://profiles.ucalgary.ca/pedro-santamaria,source_declared
mem_98015aef5e,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases, Immunology Research Group",2,https://profiles.ucalgary.ca/pedro-santamaria,source_declared
mem_98015aef5e,Associate Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/pedro-santamaria,source_declared
mem_98015aef5e,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",4,https://profiles.ucalgary.ca/pedro-santamaria,source_declared
mem_98307ce526,Associate Professor,"Werklund School of Education, Specialization, School and Applied Child Psychology",0,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared
mem_98307ce526,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared
mem_98307ce526,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared
mem_98307ce526,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",3,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared
mem_99694aed87,Associate Professor,"Faculty of Science , Department of Biological Sciences",0,https://profiles.ucalgary.ca/willem-wildering,source_declared
mem_99694aed87,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/willem-wildering,source_declared
mem_9a7286569d,Clinical Associate Professor,Hotchkiss Brain Institute,0,https://profiles.ucalgary.ca/rodney-li-pi-shan,source_declared
mem_9a7286569d,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/rodney-li-pi-shan,source_declared
mem_9afdacf59c,Professor,"Cumming School of Medicine, Department of Community Health Sciences",0,https://profiles.ucalgary.ca/scott-burton-patten,source_declared
mem_9afdacf59c,Member,O'Brien Institute for Public Health,1,https://profiles.ucalgary.ca/scott-burton-patten,source_declared
mem_9afdacf59c,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/scott-burton-patten,source_declared
mem_9b324ec216,Full Professor,"Cumming School of Medicine, Department of Community Health Sciences",0,https://profiles.ucalgary.ca/rebecca-saah,source_declared
mem_9b324ec216,Full Member,Mathison Centre for Mental Health Research and Education,1,https://profiles.ucalgary.ca/rebecca-saah,source_declared
mem_9b324ec216,Adjunct Professor,"Faculty of Arts , Department of Psychology",2,https://profiles.ucalgary.ca/rebecca-saah,source_declared
mem_9c853bf265,Associate Professor,"Cumming School of Medicine, Department of Pediatrics | Newborn Critical Care",0,https://profiles.ucalgary.ca/lara-leijser,source_declared
mem_9c853bf265,Full Member,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",1,https://profiles.ucalgary.ca/lara-leijser,source_declared
mem_9c853bf265,Full Member,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/lara-leijser,source_declared
mem_9c853bf265,Full Member,"Alberta Children's Hospital Research Institute, Owerko Centre",3,https://profiles.ucalgary.ca/lara-leijser,source_declared
mem_9c853bf265,Assistant Professor,"Cumming School of Medicine, Department of Pediatrics | Newborn Critical Care",4,https://profiles.ucalgary.ca/lara-leijser,source_declared
mem_9caecf64a4,Assistant Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9caecf64a4,Full Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",1,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9caecf64a4,Child Health and Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",2,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9caecf64a4,Assistant Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",3,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9d290c25df,Clinical Professor,"Cumming School of Medicine, Department of Pediatrics",0,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Director of NeuroCritical Care,Alberta Childrens Hospital,1,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,"Scientific Director, Clinical Research",Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,3,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Care Transformation for Children Program Interim Lead,Alberta Children's Hospital Research Institute,4,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Full Member,Alberta Children's Hospital Research Institute,5,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Full Member,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",6,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d7393c642,Neurointensivist,Alberta Health Services,0,https://profiles.ucalgary.ca/julie-kromm,source_declared
mem_9d7393c642,Clinical Associate Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",1,https://profiles.ucalgary.ca/julie-kromm,source_declared
mem_9d7393c642,Neurocritical Care Program Lead and Fellowship Director,"Cumming School of Medicine, Department of Critical Care Medicine",2,https://profiles.ucalgary.ca/julie-kromm,source_declared
mem_9d7393c642,Assistant Program Director / CBD Lead,"Cumming School of Medicine, Department of Critical Care Medicine",3,https://profiles.ucalgary.ca/julie-kromm,source_declared
mem_9d7393c642,Medical Director Give Life Alberta - South,Alberta Health Services,4,https://profiles.ucalgary.ca/julie-kromm,source_declared
mem_9d7393c642,Full Member,Hotchkiss Brain Institute,5,https://profiles.ucalgary.ca/julie-kromm,source_declared
mem_9f51021d60,Assistant Professor,"Faculty of Science , Department of Biological Sciences",0,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_9f51021d60,Natural Sciences and Engineering Research Council of Canada Tier 2 CRC in Lipidomics,"Faculty of Science , Department of Biological Sciences",1,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_9f51021d60,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_9f51021d60,Associate Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_a04b5207a5,Associate Professor,"Faculty of Science , Department of Computer Science",0,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a04b5207a5,"Assistant Head, Undergraduate Curriculum","Faculty of Science , Department of Computer Science",1,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a04b5207a5,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a04b5207a5,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,3,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a055827ead,Professor - Medicine,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a055827ead,Senior Medical Director,Cardiovascular Health and Stroke Strategic Clinical Network,1,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a055827ead,Professor - Medicine,"Cumming School of Medicine, Department of Community Health Sciences",2,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a055827ead,Professor - Medicine,"Cumming School of Medicine, Department of Medicine",3,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a055827ead,Professor - Medicine,"Cumming School of Medicine, Department of Radiology",4,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a055827ead,Full Member,Hotchkiss Brain Institute,5,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a055827ead,Full Member,Libin Cardiovascular Institute,6,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a055827ead,Full Member,O'Brien Institute for Public Health,7,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a0bb31cffa,Professor,"Cumming School of Medicine, Department of Community Health Sciences",0,https://profiles.ucalgary.ca/frank-stahnisch,source_declared
mem_a0bb31cffa,Alberta Medical Foundation/Hannah Professorship in the History of Medicine and Health Care,Cumming School of Medicine,1,https://profiles.ucalgary.ca/frank-stahnisch,source_declared
mem_a0bb31cffa,Professor,"Faculty of Arts , Department of History",2,https://profiles.ucalgary.ca/frank-stahnisch,source_declared
mem_a0bb31cffa,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/frank-stahnisch,source_declared
mem_a0bb31cffa,Full Member,Mathison Centre for Mental Health Research and Education,4,https://profiles.ucalgary.ca/frank-stahnisch,source_declared
mem_a0bb31cffa,Full Member,O'Brien Institute for Public Health,5,https://profiles.ucalgary.ca/frank-stahnisch,source_declared
mem_a1ecc4eb97,Professor,"Cumming School of Medicine, Department of Medical Genetics",0,https://profiles.ucalgary.ca/micheil-innes,source_declared
mem_a1ecc4eb97,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/micheil-innes,source_declared
mem_a1ecc4eb97,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/micheil-innes,source_declared
mem_a27c0b453b,Associate Professor,Faculty of Veterinary Medicine,0,https://profiles.ucalgary.ca/ning-cheng,source_declared
mem_a27c0b453b,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",1,https://profiles.ucalgary.ca/ning-cheng,source_declared
mem_a27c0b453b,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/ning-cheng,source_declared
mem_a2b493336b,Professor,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/keith-yeates,source_declared
mem_a2b493336b,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/keith-yeates,source_declared
mem_a2b493336b,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",2,https://profiles.ucalgary.ca/keith-yeates,source_declared
mem_a3c1370499,Associate Professor,Faculty of Kinesiology,0,https://profiles.ucalgary.ca/kathryn-schneider,source_declared
mem_a3c1370499,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/kathryn-schneider,source_declared
mem_a3c1370499,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/kathryn-schneider,source_declared
mem_a4dc36ebf7,Professor (Teaching & Research),"Faculty of Veterinary Medicine, Fulltime",0,https://profiles.ucalgary.ca/tuan-trang,source_declared
mem_a4dc36ebf7,Professor,Cumming School of Medicine,1,https://profiles.ucalgary.ca/tuan-trang,source_declared
mem_a4dc36ebf7,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/tuan-trang,source_declared
mem_a4dc36ebf7,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,3,https://profiles.ucalgary.ca/tuan-trang,source_declared
mem_a4dc36ebf7,Full Member,Mathison Centre for Mental Health Research and Education,4,https://profiles.ucalgary.ca/tuan-trang,source_declared
mem_a5c016ebe3,Associate Professor,Cumming School of Medicine,0,https://profiles.ucalgary.ca/gerald-pfeffer,source_declared
mem_a5c016ebe3,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/gerald-pfeffer,source_declared
mem_a5c016ebe3,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/gerald-pfeffer,source_declared
mem_a68812ef9c,Assistant Professor,Community Health Sciences,0,https://profiles.ucalgary.ca/leticia-radin-pereira,source_declared
mem_a68812ef9c,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,1,https://profiles.ucalgary.ca/leticia-radin-pereira,source_declared
mem_a80c7bc771,Professor Emeritus,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/brian-herbert-bland,source_declared
mem_a80c7bc771,Emeritus Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/brian-herbert-bland,source_declared
mem_aa5f0f5195,Adjunct Assistant Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/lenora-brown,source_declared
mem_aa5f0f5195,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/lenora-brown,source_declared
mem_aa8dee36aa,Assistant Professor,"Cumming School of Medicine, Department of Pediatrics",0,https://profiles.ucalgary.ca/mary-dunbar,source_declared
mem_aa8dee36aa,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/mary-dunbar,source_declared
mem_aa8dee36aa,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/mary-dunbar,source_declared
mem_ab3c7cd459,Associate Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/alexander-mcgirr,source_declared
mem_ab3c7cd459,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/alexander-mcgirr,source_declared
mem_ab3c7cd459,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/alexander-mcgirr,source_declared
mem_ab3c7cd459,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,3,https://profiles.ucalgary.ca/alexander-mcgirr,source_declared
mem_ab971ed904,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ab971ed904,Professor,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ab971ed904,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ae209aa8cc,Associate Professor,Cumming School of Medicine,0,https://profiles.ucalgary.ca/timothy-shutt,source_declared
mem_ae209aa8cc,Primary Member,"Cumming School of Medicine, Department of Medical Genetics",1,https://profiles.ucalgary.ca/timothy-shutt,source_declared
mem_ae209aa8cc,Joint Member,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology",2,https://profiles.ucalgary.ca/timothy-shutt,source_declared
mem_ae209aa8cc,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/timothy-shutt,source_declared
mem_ae209aa8cc,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",4,https://profiles.ucalgary.ca/timothy-shutt,source_declared
mem_ae209aa8cc,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",5,https://profiles.ucalgary.ca/timothy-shutt,source_declared
mem_af812170e5,Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/janet-de-groot,source_declared
mem_af812170e5,Professor,"Cumming School of Medicine, Department of Community Health Sciences",1,https://profiles.ucalgary.ca/janet-de-groot,source_declared
mem_af812170e5,Professor,"Cumming School of Medicine, Department of Oncology",2,https://profiles.ucalgary.ca/janet-de-groot,source_declared
mem_af812170e5,Associate Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/janet-de-groot,source_declared
mem_af812170e5,Full Member,Mathison Centre for Mental Health Research and Education,4,https://profiles.ucalgary.ca/janet-de-groot,source_declared
mem_af812170e5,Member,Arnie Charbonneau Cancer Institute,5,https://profiles.ucalgary.ca/janet-de-groot,source_declared
mem_afba364ee4,Associate Professor,"Faculty of Social Work, Calgary Campus",0,https://profiles.ucalgary.ca/yeonjung-lee,source_declared
mem_afba364ee4,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/yeonjung-lee,source_declared
mem_afba364ee4,Member,O'Brien Institute for Public Health,2,https://profiles.ucalgary.ca/yeonjung-lee,source_declared
mem_b03440b234,Clinical Assistant Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/mohammad-hajiazim,source_declared
mem_b03440b234,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/mohammad-hajiazim,source_declared
mem_b03440b234,Associate Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/mohammad-hajiazim,source_declared
mem_b07951c366,Assistant Professor,"Faculty of Science , Department of Computer Science",0,https://profiles.ucalgary.ca/farhad-maleki,source_declared
mem_b18bf71309,Research Assistant Professor,"Cumming School of Medicine, Department of Clinical Neurosciences | Translational Neuroscience",0,https://profiles.ucalgary.ca/darren-laree-clark,source_declared
mem_b18bf71309,Senior Research Associate,"Cumming School of Medicine, Department of Radiology",1,https://profiles.ucalgary.ca/darren-laree-clark,source_declared
mem_b1e13c5609,Professor - Medicine,Cumming School of Medicine,0,https://profiles.ucalgary.ca/luanne-marie-metz,source_declared
mem_b1e13c5609,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/luanne-marie-metz,source_declared
mem_b49402b919,Associate Member,Hotchkiss Brain Institute,0,https://profiles.ucalgary.ca/joanne-park,source_declared
mem_b49402b919,Assistant Professor,Mount Royal University,1,https://profiles.ucalgary.ca/joanne-park,source_declared
mem_b49402b919,Associate Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/joanne-park,source_declared
mem_b4cf5563b0,Associate Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/colin-josephson,source_declared
mem_b4cf5563b0,Associate Professor,"Cumming School of Medicine, Department of Community Health Sciences",1,https://profiles.ucalgary.ca/colin-josephson,source_declared
mem_b4cf5563b0,Associate Director,"Cumming School of Medicine, Centre for Health Informatics",2,https://profiles.ucalgary.ca/colin-josephson,source_declared
mem_b4cf5563b0,Full Member,O'Brien Institute for Public Health,3,https://profiles.ucalgary.ca/colin-josephson,source_declared
mem_b4cf5563b0,Full Member,Hotchkiss Brain Institute,4,https://profiles.ucalgary.ca/colin-josephson,source_declared
mem_b4cf5563b0,Honorary Associate Professor University College London,~ Other ~,5,https://profiles.ucalgary.ca/colin-josephson,source_declared
mem_b5df8f2ae8,Professor,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/david-carson-hodgins,source_declared
mem_b5df8f2ae8,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/david-carson-hodgins,source_declared
mem_b5df8f2ae8,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/david-carson-hodgins,source_declared
mem_b5df8f2ae8,Adjunct Professor,"Cumming School of Medicine, Department of Psychiatry",3,https://profiles.ucalgary.ca/david-carson-hodgins,source_declared
mem_b71fb09d51,Associate Professor (Research),"Cumming School of Medicine, Department of Pediatrics",0,https://profiles.ucalgary.ca/helen-carlson,source_declared
mem_b71fb09d51,Associate Member,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",1,https://profiles.ucalgary.ca/helen-carlson,source_declared
mem_b71fb09d51,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/helen-carlson,source_declared
mem_b738ee42b4,Assistant Professor,Faculty of Kinesiology,0,https://profiles.ucalgary.ca/stephen-west,source_declared
mem_b738ee42b4,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,1,https://profiles.ucalgary.ca/stephen-west,source_declared
mem_b738ee42b4,Full Member,"Hotchkiss Brain Institute, Integrative concussion research program",2,https://profiles.ucalgary.ca/stephen-west,source_declared
mem_b85b93eb26,Clinical Assistant Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/aleksandra-mineyko,source_declared
mem_b85b93eb26,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/aleksandra-mineyko,source_declared
mem_b8b5362a3f,Full Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Director,"Cumming School of Medicine, Clinical Research Unit",1,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Director,Calgary Epilepsy Programme,2,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Associate Member,O'Brien Institute for Public Health,4,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Professor,"Cumming School of Medicine, Department of Community Health Sciences",5,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Professor,"Cumming School of Medicine, Department of Pediatrics",6,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_bb45f29b7a,Professor,"Schulich School of Engineering, Department of Electrical and Software Engineering",0,https://profiles.ucalgary.ca/geoffrey-messier,source_declared
mem_bb45f29b7a,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/geoffrey-messier,source_declared
mem_bb45f29b7a,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/geoffrey-messier,source_declared
mem_bb77b86a3f,Professor (Teaching & Research) - Veterinary Medical Education,"Faculty of Veterinary Medicine, Fulltime",0,https://profiles.ucalgary.ca/kenton-hecker,source_declared
mem_bb77b86a3f,"Professor, Joint Appointment",Cumming School of Medicine,1,https://profiles.ucalgary.ca/kenton-hecker,source_declared
mem_bb77b86a3f,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/kenton-hecker,source_declared
mem_bb77b86a3f,Full Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/kenton-hecker,source_declared
mem_bb77b86a3f,Full Member,O'Brien Institute for Public Health,4,https://profiles.ucalgary.ca/kenton-hecker,source_declared
mem_bb77b86a3f,Adjunct Professor,"Faculty of Arts , Department of Psychology",5,https://profiles.ucalgary.ca/kenton-hecker,source_declared
mem_bc444455ee,Professor,"Cumming School of Medicine, Department of Medical Genetics",0,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Professor,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology",1,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Deputy Head,"Cumming School of Medicine, Department of Medical Genetics",2,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",4,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bd2c4a5235,Professor,"Cumming School of Medicine, Department of Cell Biology and Anatomy",0,https://profiles.ucalgary.ca/aaron-gruber,source_declared
mem_bd2c4a5235,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/aaron-gruber,source_declared
mem_bd2c4a5235,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",2,https://profiles.ucalgary.ca/aaron-gruber,source_declared
mem_bd40fc0757,Assistant Professor (Teaching & Research),Faculty of Veterinary Medicine,0,https://profiles.ucalgary.ca/johnathan-canton,source_declared
mem_bd40fc0757,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",1,https://profiles.ucalgary.ca/johnathan-canton,source_declared
